uri,name, valence, energy, speechiness, acousticness, instrumentalness
spotify:track:7sHU9HuYfIPJNI33Bs9VE7,Hi,0.866,0.58,0.0498,0.795
spotify:track:2IpGdrWvIZipmaxo1YRxw5,Bottoms Up (feat. Nicki Minaj),0.329,0.601,0.161,0.0205
spotify:track:5yqfmVgikzSrz04aqpaQqo,Everything Is You,0.294,0.424,0.0511,0.728
spotify:track:5Ue3tmIyoE2r6A7VaicAX5,Delight - Original Mix,0.961,0.805,0.069,0.012
spotify:track:01LigwR8Dn9cPqCIGIBqwv,Pop That Middle,0.666,0.583,0.0535,0.00921
spotify:track:6vPJXPxybXhi5HXkVbpL7W,Urgent,0.925,0.878,0.0328,0.188
spotify:track:7G7ao6iFuNIn2k9cZhO5lP,我不配,0.363,0.489,0.0244,0.511
spotify:track:0OwvrdjaJOypNsNQHyBWE5,California Soul,0.539,0.826,0.0574,0.555
spotify:track:5lHo4CVqgcRQGoDlj8GcKu,ワット・ユー・ミーン・トゥ・ミー - デュエット,0.224,0.495,0.0274,0.166
spotify:track:2zFdsAIk9r2Mi7Lmm1w3sM,That's All - 2007 Remaster,0.774,0.657,0.0345,0.235
spotify:track:68py7hjoxoGSE8HEoQIIwi,Centavito,0.835,0.639,0.066,0.423
spotify:track:6uNJ9nCakv60U7zTadm5fI,In the Club,0.561,0.517,0.0718,0.0806
spotify:track:6C9y4hcURzCDjivDvouLIY,Shawty Is a 10 (103.5 Bomb Remix Mix),0.357,0.501,0.0616,0.0996
spotify:track:2AK6cgxQCh2Dyl7WzayO4K,Talking About Love,0.418,0.935,0.0336,0.00984
spotify:track:1KmquVzXEoIHUZuZqKGRvs,Water Tower,0.329,0.387,0.027,0.25
spotify:track:1WfxsYHBi6qMQ36lmo4y11,Ojai,0.887,0.544,0.0293,0.0779
spotify:track:6KF4LJDVQ0XUXNARaAxqNf,Girl in Red,0.624,0.777,0.0333,0.0616
spotify:track:2iO2cUQjEKwYlsNA8NvzJJ,I Think We're in Minsk,0.329,0.969,0.0799,0.00483
spotify:track:4agZCOTdZDD4r33mPPDy8b,January Wedding,0.618,0.373,0.0279,0.355
spotify:track:0cwuUrBak2oRA3M6K78z4F,This Is Our God,0.223,0.196,0.0522,0.975
spotify:track:10qr3fsPo2Ep88U7kMB99d,Three Gorges% Damn,0.736,0.479,0.0708,0.108
spotify:track:4UENjStfvE0nsELrzvBVob,Fury Oh Fury,0.432,0.87,0.0884,0.018
spotify:track:4fjLio6IdMGbJFJ5pjOxql,Love Somebody Else,0.299,0.758,0.0649,0.00592
spotify:track:6N81HXLZ5n2h1jS0jufhDn,Ballerina,0.0473,0.329,0.16,0.801
spotify:track:01Aj44KIjCrPmZeXq4UOky,Emotion,0.345,0.577,0.119,0.163
spotify:track:5Zd4iluk0UyZUK1kizwXzq,My Name Is Bocephus,0.567,0.596,0.0593,0.0434
spotify:track:2BH60iEvnRAWxGGJVRrz8d,Animal,0.937,0.514,0.161,0.691
spotify:track:6qnK5ofAG6RtqSJWWg2ALE,In the Mean Time,0.619,0.852,0.0333,0.0525
spotify:track:1qdC7FbHeRmfqV4cKj3TeY,The Tip Of The Iceberg,0.424,0.772,0.0288,6.83e-05
spotify:track:4OMKQBq51PnjZz042AghkR,Growing Pains III,0.699,0.73,0.387,0.474
spotify:track:0Do2QMr6Xw9HafJOhF32en,Maneater,0.628,0.608,0.0859,0.764
spotify:track:0XgIh2OIaLNJrmLe61Gavi,Wrapped Around,0.447,0.758,0.0434,0.093
spotify:track:0lqfBvf1Gqmmt3l5Qeirlm,R.O.C.K. In The U.S.A. (A Salute To 60's Rock),0.874,0.958,0.0819,0.00943
spotify:track:04kqG8I1vOQRC5KlWYcfSl,My Friend% The Dictionary,0.4,0.183,0.0535,0.935
spotify:track:2v7EYRJaqHg29z1jnx59yI,Hope (feat. Naomi Wild),0.281,0.6,0.331,0.196
spotify:track:5ZvCdDRZkmAopY0mQlKv6u,Alibi,0.53,0.657,0.0512,0.256
spotify:track:5maiP9UMnTSgoxPX8X3bdz,Na Na,0.235,0.476,0.0406,0.328
spotify:track:6rSsDgLgvFI6P81upa8BaY,What A Savior,0.384,0.734,0.0398,0.0616
spotify:track:3Jl9RiqJkkacrtNLWS61bY,The Future Is Now,0.326,0.953,0.0726,0.00328
spotify:track:2G5hAbyjLoY1wSQFbOy5PN,Lumos! (Hedwig's Theme),0.0889,0.0417,0.0435,0.975
spotify:track:2eLUkqz8hvuVmIzIrTxhWq,This Song Is Gonna Buy Brendan Lukens A New Pair Of Socks,0.415,0.85,0.0515,0.0017
spotify:track:28aQdbPTGP5yVtcxBmTZ5f,Just For A Day (Sunday),0.393,0.429,0.0364,0.0844
spotify:track:5MTkTvxBmpkE1OGMu2mYlD,Lloro Por Ti - Remix,0.516,0.648,0.0792,0.534
spotify:track:4FYajqg9n3xc2Y7rws5GlY,Beautiful,0.33,0.96,0.0558,0.00673
spotify:track:02ECIWbXof8hL5pFRuZsHo,Don't Stop Believing,0.543,0.791,0.0304,0.000127
spotify:track:53DDFnteQkpaTAwqpsriBC,The Way I Feel,0.78,0.58,0.0355,0.194
spotify:track:73eC56fk6tKNvO6Aq5UDZg,The Life I Lead - From "Mary Poppins"/Soundtrack Version,0.848,0.278,0.268,0.758
spotify:track:6GPpocnUJbzMNMTJDLYCim,Brick by Boring Brick,0.5,0.942,0.0496,9.56e-05
spotify:track:6gQiCktnlqLqZ0HIpIvbtM,If You Don't Wanna Love Me,0.24,0.503,0.0299,0.174
spotify:track:1EQQkLOwDmQFk6PX253YVc,Let's Bounce,0.788,0.912,0.032,0.0166
spotify:track:584WJUkmDVvMKqhfBQih9J,Apoligize,0.0365,0.654,0.0283,0.0155
spotify:track:0EShMIm2mHdnTeQDcymC1L,I've Got Something to Tell You,0.8,0.617,0.0381,0.0107
spotify:track:4yvJevn11hCuYsPsfPMfKn,Billy In The Lowground,0.809,0.618,0.0366,0.248
spotify:track:6287esBljqIPS2ifyLLEdy,Back At One,0.294,0.43,0.0368,0.552
spotify:track:2YTYFIbviyS513pzIgpsqc,Ámame Y Bésame,0.646,0.798,0.0466,0.324
spotify:track:0Dn9lj5PCHmippXUg4LMz4,Summer Of Love,0.227,0.687,0.0367,0.312
spotify:track:70aGNEZzj831Htgfcpqrpq,Xhampagne (feat. Antwon),0.202,0.482,0.0716,0.385
spotify:track:4COGASZEbAxmH6k5gYMo6G,0 Sentimientos (Remix) [feat. Noriel% Darkiel% Lyan% Messiah & Baby Rasta],0.392,0.721,0.258,0.155
spotify:track:4ZgRu1DdjHZXrqwKA1YlSr,Never Be Mine,0.506,0.622,0.0339,0.196
spotify:track:30GBf7t7f4bQjq5HdVwGfj,Spiteful,0.178,0.471,0.0694,0.0209
spotify:track:2CT70XFM0UTppMUjdw0jCe,Buena Amiga,0.734,0.619,0.0384,0.356
spotify:track:2Ua2oF9reZW6TpAejWjATP,Christmas Song,0.187,0.457,0.152,0.784
spotify:track:0wxdibiLt1enRPYelB8WGW,i swear this søng is abøut eating øut my best friend's pussy,0.214,0.26,0.135,0.728
spotify:track:1zuGHW5axtzu3NNrEr4vvY,She Belongs to the Game,0.535,0.393,0.416,0.0185
spotify:track:3BkLpheTPPxLrAvi0dHId8,Orbit (feat. Richard Caddock),0.625,0.62,0.0267,0.00544
spotify:track:4h2ivHk1DOadWS1rBpeQAy,Break 'Em Off Somethin',0.463,0.735,0.264,0.0285
spotify:track:4kEuccQJ5uqyGzHPUj5r5X,Goofy (feat. Future & Jeezy),0.437,0.547,0.3,0.125
spotify:track:7tMCIOFe99cWEYr21wfsDp,Get Up (I Feel Like Being A) Sex Machine - Pt. 1 & 2,0.829,0.692,0.114,0.248
spotify:track:3vMT0vgfMCysGw38B2nkOD,Long As I Can See The Light,0.532,0.407,0.0373,0.35
spotify:track:06qwPtnc9J0a75Z0l6jj8b,Stand Up,0.807,0.799,0.456,0.106
spotify:track:0nVJE0wZocUZsVtcdJ0xFW,You Gonna Fly,0.851,0.846,0.0477,0.0598
spotify:track:3fUpLMdT3hPTOiy6sy6x9L,Fire and the Flood - Acoustic,0.343,0.321,0.0285,0.768
spotify:track:1bsht2mucwMjJd3ESgaRro,Stay,0.272,0.729,0.0479,0.0187
spotify:track:32nQWPvNojUieNp6N9tSAX,Everybody Knows,0.32,0.185,0.0414,0.838
spotify:track:4hZGQQRphhGdjyMlJINBDI,Lemon Tree - 2004 Remaster,0.223,0.15,0.0513,0.849
spotify:track:79nzJjImUVIS84cvQNDa2B,Comeback Kid,0.5,0.902,0.098,0.00914
spotify:track:6fNqBgMxJBGhlk5GmUGly6,The Revolution Will Not Be Televised,0.961,0.767,0.191,0.51
spotify:track:4o8STNAL91xc7EvuvqSKk1,Whatever It Is,0.72,0.576,0.0284,0.443
spotify:track:3IROvM8Bd4BkRQJN3LFkoQ,Vamos A Pasarla Bien,0.717,0.74,0.0626,0.153
spotify:track:1mEUsi4r3jyH3DUEGnw4vh,Anywhere For You - Tiësto vs. Dzeko & Torres / Radio Edit,0.454,0.909,0.0453,0.00659
spotify:track:2MVGgWuT51CLLJeLCDtsRp,Tu Estás (Feat. Juan Vélez),0.109,0.622,0.0276,0.173
spotify:track:5lnsCyEKWofnC00U4Ax0ti,Bitch Better Have My Money,0.395,0.728,0.0621,0.0509
spotify:track:59024P5aFpZN2ZnoPgYGca,All About You,0.295,0.559,0.0258,0.197
spotify:track:6GKuYnu9IS5USlJtKl3fP6,When You Need Me - Studio Outtake - 1987,0.421,0.436,0.0264,0.155
spotify:track:2qAh51yFWFAer4YWUTMQdA,Ma direction,0.445,0.899,0.0991,0.55
spotify:track:7cY2nVZDorhQA1KEXBMlFl,Hydrolics (feat. Bow Wow),0.498,0.717,0.242,0.0714
spotify:track:21iL1HD3h5AXGdSZABFd8t,Front & Center,0.546,0.655,0.355,0.0111
spotify:track:3ppVO2tyWRRznNmONvt7Se,Summers Over Interlude,0.242,0.255,0.0303,0.405
spotify:track:3L2Nyi3T7XabH8EEZFLDdX,Wet Sand,0.514,0.753,0.0285,0.0313
spotify:track:0yUDhWRdbUkRO5sy5mPcNI,Over Thinking (Acoustic),0.379,0.636,0.0277,0.154
spotify:track:1Kf4N09laoNZfMmvQiIBez,Down% Set% Go,0.479,0.94,0.106,0.00199
spotify:track:4Fkr6zTAxsXbG9kG8ISqos,Going Back To Cali,0.406,0.662,0.605,0.00464
spotify:track:6aBiU9lFd3BhtggI7aeqBI,I Just Fall In Love Again,0.0853,0.351,0.0287,0.0461
spotify:track:6kpMYSZ58MkohGS7OkO4A9,Bron-Yr-Aur - 1993 Remaster,0.261,0.295,0.0375,0.667
spotify:track:37EJvPSMOhOs46HEyweZNW,Fiesta Caliente,0.926,0.911,0.0778,0.137
spotify:track:1PXKL1KQAPH9fkhNZmmmhb,Tragedy Bound,0.395,0.338,0.0298,0.443
spotify:track:0rFz56NgmJ9BnG8p4LtkBI,Now or Never,0.283,0.388,0.0299,0.737
spotify:track:6ISaK2PuqNtTieUMXy185M,17 New Years,0.876,0.753,0.0984,0.425
spotify:track:1OCewVZ2ld8WX3Okski3Hm,Can The Cool Be Loved?,0.312,0.823,0.475,0.169
spotify:track:7eFRKuSuznmVqA8nx4PPAQ,Candlelight & You,0.459,0.581,0.0304,0.227
spotify:track:0XiUzlMJWlx6zFNwEhPNpB,All the Wrong Things (feat. Koryn Hawthorne) (feat. Koryn Hawthorne),0.319,0.729,0.035,0.00108
spotify:track:05SZ279Bnz9Zst21BMoZWg,Mi Balcon,0.751,0.559,0.0438,0.202
spotify:track:3FPdtZzT7zQP5fpXHJlVQo,Fall,0.5,0.669,0.0458,0.102
spotify:track:0d2rdbsuhInFDSYnYj1vMV,Leaves,0.96,0.879,0.0316,0.000686
spotify:track:31anh5V3swmREAmO8CjR1F,That's How We Do Summertime,0.689,0.827,0.0281,0.00988
spotify:track:6MdLx7ZVdujRIhqlJ3RWzL,Nevermind Me,0.268,0.371,0.114,0.272
spotify:track:1yTsbvGdEpo4vy3Vw9FV9T,Sliding Down the Pole (feat. Too Short),0.303,0.493,0.186,0.261
spotify:track:2aRjuScpka878tUWOsLYpQ,A Nightmare on My Street,0.625,0.486,0.128,0.0332
spotify:track:19Xu7HzjKjDteJPI7Gxg9v,Breathe You In - Juan De La Madre Mix,0.299,0.8,0.0502,0.000198
spotify:track:1Yxbxg5R6dQcYmOdjvlXP0,Roll The Bones - Audiotree Live Version,0.204,0.549,0.0586,0.651
spotify:track:714p18ksPDRsKpfVLZ1NTf,Donuts Only,0.672,0.486,0.0462,0.0914
spotify:track:4HpQneBtKWgou6EADOJvwe,I Loves You Porgy - Live In New York/1964,0.227,0.118,0.0467,0.921
spotify:track:1kw93lwEwdqflyre6UfeDW,Do You... - Live From Spotify House SXSW '16,0.449,0.632,0.0643,0.492
spotify:track:78NoFzoarfGghgX1ONqrhE,Ki Nicham,0.343,0.454,0.0275,0.791
spotify:track:7oqFD0dazBj3efKygcIZlB,All Things Go,0.914,0.833,0.142,0.139
spotify:track:3eEStD7Va1vlaN5NBEbQmf,The Jam,0.341,0.941,0.0532,0.000817
spotify:track:33cbyJEvxd1sez5E5gYper,You Can't Touch Me,0.654,0.566,0.0853,0.0391
spotify:track:12MWKbbJ8UXDCORjawByEo,The Young MC,0.88,0.964,0.0582,0.0115
spotify:track:6Rk103VoThxqAt6WOEAbvj,Si Lo Hacemos Bien,0.818,0.868,0.0879,0.356
spotify:track:3LGfKXp7Pn8F8jedKvsmQ3,Destinazione paradiso - Live,0.148,0.657,0.0346,0.259
spotify:track:5lgDIIZ9evOTHouCJ7qi4G,Welcome To The Occupation,0.397,0.704,0.107,0.115
spotify:track:5vtOJrmovXGxGsnAck694H,Fields Of Gold,0.31,0.0859,0.0309,0.974
spotify:track:3qeYxCEQV5A6nOto5lkk28,Stronger (feat. Alex Newell & Sean Bass) - Vindata Remix,0.315,0.708,0.0343,0.00336
spotify:track:1fLdeDTrJWNkwOeFyAVLvF,Good Life,0.454,0.802,0.324,0.00376
spotify:track:2ybT2tUk0uqrjFE3ppf0et,Feels Like Tonight,0.351,0.9,0.0459,0.000817
spotify:track:3PBhfbNoFxqnVcVjPBZIKD,Every Man Has a Molly,0.539,0.818,0.0355,0.0015
spotify:track:5BZIKwbLZXFKiEKbQGlJpv,Michigan and Again,0.431,0.59,0.0985,0.491
spotify:track:672DOq3w1Dr93THZOebt4l,Human,0.213,0.725,0.0492,0.0562
spotify:track:4yoeMwVsbqqNxvqvarSjXj,Riding the Dunes,0.309,0.962,0.0411,0.00203
spotify:track:7uSxlYmb19TczZ3AP1s3tO,Light My Candle,0.82,0.508,0.0409,0.557
spotify:track:16LjW2E8laOsoJ1hCTQhKd,Coming Home% Pt. II,0.216,0.496,0.034,0.457
spotify:track:5qbNox9Z5Ya6QpA4rYa8zE,The Fight,0.629,0.965,0.0761,0.0177
spotify:track:1nO67wic65N413c11zKxM7,Silhouettes - Original Radio Edit,0.836,0.8,0.0545,0.155
spotify:track:2dCYNiVOmmsKthkxOwEFbm,If I Am A Stranger,0.312,0.182,0.0318,0.748
spotify:track:01iIIgdoDuKn3yaNguCMmG,Good Weed Bad B*tch,0.558,0.63,0.0603,0.1
spotify:track:6QfPyKRfSQBb3ccajHioEm,Les menottes (Tching Tchang Tchong),0.83,0.806,0.117,0.146
spotify:track:2G1YqEwL7X1DyvkGuFqMzV,Numb,0.311,0.537,0.0438,0.0172
spotify:track:25VvFmMy5jeu7hcaBJf6IU,Ma Style,0.901,0.893,0.15,0.512
spotify:track:5BCxxIdKQ1Pg2rKMVPEXZu,The Touch,0.351,0.763,0.0336,0.00957
spotify:track:2HMUgUyUJuaQuFLIcp1lmA,Guru,0.797,0.674,0.0411,0.231
spotify:track:0sRyReasfit4x39r9OTuFC,Suele Suceder - Remix,0.936,0.858,0.175,0.26
spotify:track:77A7dWpSxVoauUbJn83Oj3,Country Boy (feat. George Jones & Charlie Daniels),0.272,0.667,0.034,0.296
spotify:track:3p6fQtkUV1LSRqqIUjy35W,Trouble Is,0.686,0.866,0.0408,0.231
spotify:track:0dEQaNYfp5G7Sflek2Qnde,Don't Tell Me,0.484,0.795,0.0386,0.00462
spotify:track:0Kjw0TMGXuBV1vCxgtbd4m,Lay Up (feat. Wale% Rick Ross & Trey Songz),0.434,0.767,0.206,0.0985
spotify:track:4uvXexDPkF0gV2K6sqNYDV,Contigo,0.796,0.443,0.0798,0.187
spotify:track:6tJBsOF2qC3BPwynpxbvM3,Hannah,0.309,0.685,0.0303,0.0753
spotify:track:0Ft6hwGWdCdujdK6TOfBV7,Lose My Mind,0.392,0.75,0.0524,0.0632
spotify:track:7tCB8t0SLFSxplAm2jr5e1,Gaims,0.716,0.704,0.349,0.113
spotify:track:1E0JDt9TxMpsuPgLeIw3k4,Milk & Honey,0.268,0.587,0.0629,0.723
spotify:track:2VBo6OXRntDFDCzeXYZq7D,Insomniac,0.828,0.664,0.164,0.124
spotify:track:4Smx7N3TVs9McglUSCWEYn,Last Friday Night (T.G.I.F.),0.781,0.828,0.0347,0.0028
spotify:track:7K6FqcPmaOmrs6tghnJZC0,Spinning,0.297,0.496,0.0268,0.122
spotify:track:5S4RuladCLNB2z6uZTvgpt,Rabba,0.485,0.83,0.0661,0.407
spotify:track:2rAIAYM0rIeWCKiO7joedh,Best Love Song,0.69,0.712,0.054,0.0452
spotify:track:4fHDlIntTsRGSyTg5UYZYC,Banana Boat (Day-O),0.419,0.105,0.0969,0.885
spotify:track:7GZKme55JpmLq3alBDQm11,Dirty Laundry,0.177,0.751,0.0364,0.00168
spotify:track:5TpaWJKnuyA4MjzAbFXSTQ,Damn! (feat. Lil' Jon) - Club Mix,0.518,0.724,0.307,0.0149
spotify:track:3XaTiupizDHrNomo1c9FyE,Lowdown - Original Mix,0.617,0.929,0.0854,0.00271
spotify:track:0Tnylb8SRTseX056wT6AJ9,Resist,0.773,0.707,0.195,0.0787
spotify:track:2o1Deu2r99ZkkQwQ27LnZd,Arabian Knights,0.384,0.852,0.0467,0.00144
spotify:track:5Cn3YhWt002bD648xjHnhr,To Catch a Thief,0.748,0.539,0.0723,0.175
spotify:track:3F6QDKtaBlaEfI6TLjLIQw,Devuelveme la Vida (with Antonio Orozco),0.215,0.473,0.0281,0.721
spotify:track:5hultE7GeExA3RkTvtsear,Rewind,0.758,0.792,0.149,0.119
spotify:track:08CkxtXMDT4mYQ0dHwUgL9,Tin Lover,0.116,0.0335,0.0341,0.961
spotify:track:2sXtpY9mCTXnUTUSQqrXbX,Green Grass & High Tides,0.585,0.876,0.0397,4.18e-05
spotify:track:0AAMhSmyw3Ntc8mdr88ZxV,Morning (From 'Naruto'),0.347,0.378,0.0318,0.599
spotify:track:4awF9g7FMdeTxeD4OaSUIa,My Beloved,0.348,0.451,0.31,0.101
spotify:track:6YFbJW9ieQHClBf9nFnAd2,Don't Let The Sun Go Down On Me,0.354,0.446,0.0261,0.121
spotify:track:0EH6BeGSEWtbETiOAYr3sN,Do I Have to Talk You Into It,0.931,0.9,0.0972,0.112
spotify:track:198QzBelhtixBfctyOUDXt,Celebration,0.668,0.793,0.067,0.0711
spotify:track:0ZPrCz9aJtJ7nyASt2dSJj,It Is Well (feat. Erica Campbell),0.339,0.205,0.0377,0.965
spotify:track:7wAIzM7Veg0YzG8uDAxPEZ,Tune Up #3,0.473,0.118,0.497,0.902
spotify:track:6aLl1AjRbo4ddJZh7Hzazx,Southside Of Heaven,0.333,0.499,0.0259,0.0029
spotify:track:5ZBnVHVp7PyuQzlAJXoHQ9,Down Home Blues,0.736,0.428,0.0494,0.0528
spotify:track:25YwwruYRtxe6RQdKtrZFS,Karma,0.708,0.829,0.444,0.0392
spotify:track:7MRn6wgG0ReDRNYV5wJeGX,In Repair,0.394,0.588,0.0293,0.0538
spotify:track:7brQHA2CgQpcMBiOlfiXYb,Afraid,0.356,0.701,0.0411,0.00892
spotify:track:4Z9eR2YAArXQHK2kMEXVQY,Brackin,0.458,0.663,0.385,0.243
spotify:track:6zqK3fE8uCRLpZLUj9VGci,Peer Pressure - From "Eternal Sunshine of the Spotless Mind"/Score,0.257,0.0326,0.0374,0.939
spotify:track:14lHGxJ67VEtMKeDDtz0tr,She's Everything (Live),0.384,0.562,0.0312,0.705
spotify:track:2XDrvJ6uhiwVLNj25eDCLW,Soy un Truhán% Soy un Señor,0.714,0.511,0.0335,0.544
spotify:track:3LBCnV4LZ9GNNrga7EH6Gy,SupaFreak,0.353,0.619,0.108,0.00109
spotify:track:17QHxULL3ooJVn8WTNZmHa,Si No Le Contesto (feat. Tony Dize & Zion & Lennox),0.581,0.692,0.0462,0.0701
spotify:track:02GwPAncasVL82yC7y2hmN,Raise Up,0.742,0.844,0.167,0.142
spotify:track:4zjg8b8MXZIEX3ATnBzZJO,Genesis,0.0328,0.542,0.0419,0.3
spotify:track:3KpqmoNotNARaVO1D2woYf,These Words,0.677,0.714,0.0723,0.266
spotify:track:54rg6ghHGXzI48W7EhUIex,Illuminati Is Confirmed at Last,0.425,0.942,0.0968,0.0117
spotify:track:0b8PKDeFc2T5u9cRbLLv2r,We’re Going to Ibiza!,0.966,0.877,0.0361,0.0114
spotify:track:2TjSz8uLrsDmcx5nUYJ34X,Contemplative Drunk,0.0787,0.638,0.0394,0.0976
spotify:track:0zbu6qCs5kqT8q3Zo0QWym,Ronnie Drake (feat. SZA),0.835,0.779,0.27,0.356
spotify:track:7kyK2NSDfRE1612vdYuqIx,Javier El De Los Llanos,0.933,0.658,0.0434,0.464
spotify:track:6BaXAU0iqjcWkcZBMmx8bI,Together,0.355,0.796,0.0518,0.012
spotify:track:5qSlhVXZwRtbLAvxMTwOYv,Gettin' Some,0.611,0.586,0.336,0.0901
spotify:track:2J67vlZ7LqcLcODKksoBpI,If You're Never Gonna Move,0.823,0.56,0.0355,0.247
spotify:track:2wC8GGY17YT8K7e7dT4eEq,Luck,0.374,0.935,0.0689,0.0162
spotify:track:7kmjqGms2l2ZLGxFGNfCEq,In the Darkness,0.446,0.87,0.0417,0.304
spotify:track:1e1JKLEDKP7hEQzJfNAgPl,Magnolia,0.443,0.582,0.286,0.0114
spotify:track:5tDozcHE9nOe6yZxM6IygR,Spaceman,0.625,0.865,0.0346,0.0544
spotify:track:4Tx16LfAMJMNOOwW60DyNg,In Reverence,0.075,0.0746,0.038,0.974
spotify:track:7e4f2d5RgPCTzKcEyzs3Al,Options,0.202,0.663,0.228,0.285
spotify:track:28iNRPwwXCEF0Zm35RyqZB,Airport Kiss,0.959,0.803,0.0294,0.04
spotify:track:6Ud9QquYyS33TK3OYKwPmZ,Risk,0.353,0.868,0.0611,1.61e-05
spotify:track:1CZgG1QhtuEGohr8cDxImz,Waiting On You,0.24,0.502,0.148,0.539
spotify:track:6lj0jgxdeE6wFqddzYY0Sd,The Kids Don't Wanna Come Home - Single Version,0.338,0.79,0.0353,0.0377
spotify:track:5PrHp3PRK78k18zrwgyxS9,Red Nation,0.338,0.889,0.317,0.0922
spotify:track:0kwmsPeRpwdwOnWsN7CviT,Where Is Da' Bud,0.556,0.478,0.18,0.141
spotify:track:0ZHzCu5TWSFfEl5uICVvD4,I Won't Give Up,0.821,0.795,0.0403,0.126
spotify:track:4AyfPPuhqgQP6vhpjnkAIm,Life of the Party,0.676,0.873,0.0432,0.127
spotify:track:3VS3Fw5j158JC0cShjpFNb,Don't Just Sit There,0.265,0.659,0.032,0.192
spotify:track:0PO5Xtyi2pdyn18FnKLOf5,Lo! How A Rose E'er Blooming,0.185,0.0978,0.0429,0.993
spotify:track:3vp7kjWVcdXXSJXnaDrPjQ,Ballad Of A Broken Man,0.174,0.975,0.126,6.49e-06
spotify:track:4DgiBCn92V3cpG9KRrYS4b,Blackbird,0.225,0.0439,0.0467,0.87
spotify:track:3TkNsftUBh8dwwLUHpmYNC,Find A Way,0.437,0.657,0.149,0.0577
spotify:track:3Z4g9MZ6u5ArgHNxK3NwsG,Glory To God Forever - Worship Together: 25 Favorite Worship Songs Album Version,0.468,0.679,0.0313,0.0766
spotify:track:6SaeXxdt0Id6ZzmX0ZGTQK,Fastlove% Pt. 1,0.551,0.64,0.072,0.052
spotify:track:2NL6VOXd7ngObm99LUZk2I,Booty Had Me Like (Woah),0.815,0.633,0.116,0.116
spotify:track:6JuqrUiV4w3IgThXB0gZtr,DUELE EL CORAZON (feat. Gente de Zona & Wisin) - Remix,0.824,0.864,0.0748,0.0301
spotify:track:1ASnw4txSKuxuI33puF39e,Que Sería De Mi,0.159,0.463,0.031,0.426
spotify:track:3nymyh2zx6WjDmXo4uwBt7,Ten Thousand Against One,0.14,0.958,0.124,4.06e-06
spotify:track:6ZRTQux09G6XjU9WBPsIRn,Indiana,0.282,0.179,0.0356,0.924
spotify:track:53EHTEbjOtGuxKDydD6Xs6,Go Go,0.687,0.932,0.0662,0.0329
spotify:track:6icC2oBka0XQVgW1vpMz0f,That's Right (feat. Akon) - Explicit Album Version,0.592,0.707,0.256,0.0603
spotify:track:22Rp0Q36XwETw2bnIjJcQu,Low Frequency - Danny Howard Remix,0.685,0.851,0.0472,0.00655
spotify:track:2wGf8JbSGQB4XfZTJkEJPY,我不配,0.466,0.59,0.0271,0.642
spotify:track:6w7vPU1ciri3iiDBVkWJwa,Chala Vahi Des,0.246,0.55,0.048,0.509
spotify:track:0TFHgbE6WH7Uu1r0333Mjw,They Looked Like Strong Hands,0.251,0.458,0.0413,0.0119
spotify:track:32tBNiuuQtkUG5eBWpC0oQ,Be Real (feat. DeJ Loaf),0.386,0.611,0.0876,0.122
spotify:track:5qzmI3kHRNhKdzXrO0aaHx,Battleflag - Radio Edit,0.314,0.93,0.106,0.0176
spotify:track:5udl9ZZkaqeYzBKvyawlZm,You Look Good In My Shirt - Live At The Arena At Gwinnett% GA/2008,0.369,0.976,0.0851,0.00249
spotify:track:0lNv8HyonQ5c6SYwkcmwD8,(Not So) Sad And Lonely,0.0631,0.174,0.0334,0.884
spotify:track:2JPxMMWWLPz50bLqdfxgjg,Got 2 Know,0.475,0.757,0.03,0.0111
spotify:track:6pymOcrCnMuCWdgGVTvUgP,3,0.787,0.709,0.0455,0.0452
spotify:track:2vl30yXPfkXf7E3S1X2Pw3,Sera,0.193,0.593,0.0299,0.566
spotify:track:4sj8qFcEDnRPNv3tBbUVUf,Me and Mrs. Jones,0.447,0.555,0.0482,0.388
spotify:track:2BBb3UMJBNlofpC25pbSp4,Call Me In The Afternoon,0.607,0.948,0.0439,0.126
spotify:track:42mW8YfRXATwhNDBBv0UqH,Dumb Thoughts,0.199,0.958,0.95,0.825
spotify:track:7FmWiahVpve016BlSaMc3h,You Bring Me Down - Original Mix,0.561,0.382,0.0475,0.0218
spotify:track:09sbvpQfphlqvVv5XYceAS,Las Mil Y Una Noches,0.436,0.666,0.0329,0.0859
spotify:track:3QyPsavxL681NX7SPVGd5T,Sway (Quien Sera),0.56,0.246,0.039,0.728
spotify:track:4Yf5bqU3NK4kNOypcrLYwU,Faint,0.594,0.978,0.131,0.111
spotify:track:71pc8Waeq1YtmcOKLEF3dK,Numb - Bonus Track,0.26,0.488,0.0894,0.0217
spotify:track:76wJIkA63AgwA92hUhpE2V,Me Against The World,0.765,0.804,0.221,0.0248
spotify:track:4VO4jmdViY1BQiHlF2tYye,Brand New Revolution,0.554,0.749,0.0369,0.0472
spotify:track:2uk6Xk10gmCWFc4SAlpRnJ,Crazy Dreams,0.652,0.838,0.0634,0.298
spotify:track:3tBbcuulKDC1o2odykT18R,I'll Cut You Down,0.151,0.866,0.0465,0.0517
spotify:track:36HEBi1pqHGnNGOgkkA3hp,Gold Skies - DubVision Remix,0.214,0.859,0.0517,0.00964
spotify:track:7iKXO3oCFiiZRniwAJaGa4,B R Right (feat. Ludacris),0.375,0.78,0.168,0.0956
